16050,3334,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.755451,35.169294,0.0706241
16051,3335,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.754406,35.171641,0.0706241
16052,3336,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.752683,35.167223,0.0706241
16053,334,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.816636,35.201514,0.0706241
16685,6183,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.776899,35.184938,0.0706241
16054,3342,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.751102,35.202533,0.0706241
16055,3343,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.749713,35.230888,0.0706241
16056,3346,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.752807,35.183079,0.0706241
16057,3347,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.751105,35.182075,0.0706241
16058,3348,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.748833,35.181504,0.0706241
16059,3349,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.749472,35.181007,0.0706241
16060,335,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.818487,35.20251,0.0706241
16061,3350,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.750794,35.176405,0.0706241
16062,3351,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.757071,35.166826,0.0706241
16063,3352,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.785077,35.218811,0.0706241
16064,3357,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.738049,35.212475,0.0706241
16065,3358,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.799228,35.233484,0.0706241
16066,3359,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.750588,35.207408,0.0706241
16067,336,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.821372,35.199814,0.0706241
16068,3360,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.751215,35.209078,0.0706241
